"gene","ensg","cohen","pvalue","fold_change","ma","sa","mb","sb"
"NPHS2","ENSG00000116218","-0.28","0.7972855892353323","1","0","0","0","0"
"NPM1P1","ENSG00000267652","-0.28","0.7972855892353323","1","0","0","0","0"
"NPM1P14","ENSG00000182965","-0.28","0.7972855892353323","1","0","0","0","0.01"
"NPM1P22","ENSG00000227969","-0.28","0.7972855892353323","0.9900990099009901","0","0.01","0.01","0.01"
"NPM1P43","ENSG00000259440","-0.28","0.7972855892353323","1","0","0","0","0.01"
"NPM1P47","ENSG00000259466","-0.28","0.7972855892353323","1","0","0","0","0.01"
"NPM1P48","ENSG00000231821","-0.28","0.7972855892353323","1","0","0","0","0.01"
"NPM1P49","ENSG00000226556","-0.28","0.7972855892353323","1","0","0","0","0"
"NPM1P6","ENSG00000213881","-0.28","0.7972855892353323","0.9765625","0.25","0.09","0.28","0.11"
"NR0B2","ENSG00000131910","-0.28","0.7972855892353323","1","0","0","0","0.01"
"NTF6A","ENSG00000267019","-0.28","0.7972855892353323","1","0","0","0","0"
"NTF6G","ENSG00000267099","-0.28","0.7972855892353323","1","0","0","0","0"
"NUDT14","ENSG00000183828","-0.28","0.7972855892353323","0.9033942558746736","2.46","1.16","2.83","1.24"
"NUDT16P1","ENSG00000246082","-0.28","0.7972855892353323","0.9421052631578948","0.79","0.45","0.9","0.41"
"NUP35P1","ENSG00000223928","-0.28","0.7972855892353323","1","0","0","0","0.01"
"NUP42","ENSG00000136243","-0.28","0.7972855892353323","0.9574201628052598","14.29","2.16","14.97","2.38"
"NUPR2","ENSG00000185290","-0.28","0.7972855892353323","1","0","0","0","0.01"
"NUS1P3","ENSG00000234627","-0.28","0.7972855892353323","1","0","0","0","0.01"
"NUTM2A-AS1","ENSG00000223482","-0.28","0.7972855892353323","0.9696569920844327","13.7","3.48","14.16","1.9"
"NWD1","ENSG00000188039","-0.28","0.7972855892353323","1","0","0","0","0"
"NXF5","ENSG00000126952","-0.28","0.7972855892353323","1","0","0","0","0"
"NXPH2","ENSG00000144227","-0.28","0.7972855892353323","1","0","0","0","0"
"NYX","ENSG00000188937","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OAZ1P1","ENSG00000226745","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OBI1-AS1","ENSG00000234377","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OCIAD1-AS1","ENSG00000248256","-0.28","0.7972855892353323","1","0","0","0","0"
"ODCP","ENSG00000244556","-0.28","0.7972855892353323","1","0","0","0","0.01"
"ODF3L2","ENSG00000181781","-0.28","0.7972855892353323","0.9903846153846154","0.03","0.02","0.04","0.03"
"OFD1P2Y","ENSG00000226611","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OLIG3","ENSG00000177468","-0.28","0.7972855892353323","1","0","0.01","0","0.01"
"OOSP1P2","ENSG00000263749","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OPN1MW2","ENSG00000166160","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR10AH1P","ENSG00000272595","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR10D1P","ENSG00000196403","-0.28","0.7972855892353323","1","0","0","0","0"
"OR10J3","ENSG00000196266","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR13A1","ENSG00000256574","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR13C9","ENSG00000136839","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR13D2P","ENSG00000237443","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR1J1","ENSG00000136834","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR2A15P","ENSG00000239981","-0.28","0.7972855892353323","1","0","0","0","0"
"OR2AF1P","ENSG00000235730","-0.28","0.7972855892353323","1","0","0","0","0"
"OR2L1P","ENSG00000224227","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR4D1","ENSG00000141194","-0.28","0.7972855892353323","1","0","0","0","0"
"OR4F21","ENSG00000176269","-0.28","0.7972855892353323","1","0","0","0","0"
"OR4F8P","ENSG00000266971","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR52H2P","ENSG00000248553","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR52K2","ENSG00000181963","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR52T1P","ENSG00000233646","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR52U1P","ENSG00000232381","-0.28","0.7972855892353323","1","0","0","0","0"
"OR5AC1","ENSG00000213439","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR5BT1P","ENSG00000258024","-0.28","0.7972855892353323","1","0","0","0","0"
"OR6W1P","ENSG00000179420","-0.28","0.7972855892353323","1","0","0","0","0.02"
"OR7E104P","ENSG00000219926","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR7E109P","ENSG00000236316","-0.28","0.7972855892353323","1","0","0","0","0"
"OR7E126P","ENSG00000254593","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR7E12P","ENSG00000189398","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR7E158P","ENSG00000254948","-0.28","0.7972855892353323","1","0","0","0","0.02"
"OR7E26P","ENSG00000228547","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR8B5P","ENSG00000255030","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OR8R1P","ENSG00000256347","-0.28","0.7972855892353323","1","0","0","0","0.01"
"OSTF1P1","ENSG00000258244","-0.28","0.7972855892353323","1","0","0","0","0"
"P2RY8","ENSG00000182162","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PAFAH2","ENSG00000158006","-0.28","0.7972855892353323","0.9566473988439306","8.93","1.33","9.38","1.56"
"PAICSP5","ENSG00000229877","-0.28","0.7972855892353323","1","0","0","0","0"
"PAQR6","ENSG00000160781","-0.28","0.7972855892353323","0.9498069498069498","1.46","0.53","1.59","0.5"
"PCAT18","ENSG00000265369","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PCDH11Y","ENSG00000099715","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PDCD1","ENSG00000188389","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PDCD6IPP2","ENSG00000261377","-0.28","0.7972855892353323","0.9366197183098592","0.33","0.3","0.42","0.32"
"PDE6B-AS1","ENSG00000242686","-0.28","0.7972855892353323","1","0","0","0","0"
"PDZD11","ENSG00000120509","-0.28","0.7972855892353323","0.9379469434832756","39.66","6.88","42.35","7.93"
"PFN1P6","ENSG00000227212","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PGA5","ENSG00000256713","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PGK2","ENSG00000170950","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PGLYRP2","ENSG00000161031","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PHBP1","ENSG00000213091","-0.28","0.7972855892353323","1","0","0","0","0"
"PHEX-AS1","ENSG00000224204","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PHGR1","ENSG00000233041","-0.28","0.7972855892353323","1","0","0","0","0"
"PHKA1-AS1","ENSG00000231944","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PIGR","ENSG00000162896","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PIMREGP1","ENSG00000226261","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PKHD1L1","ENSG00000205038","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PLA2G10","ENSG00000069764","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PLA2G4C-AS1","ENSG00000269420","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PLCD4","ENSG00000115556","-0.28","0.7972855892353323","0.913533834586466","1.43","0.64","1.66","0.8"
"PLCE1-AS2","ENSG00000232913","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PLCXD2-AS1","ENSG00000240766","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PLSCR2","ENSG00000163746","-0.28","0.7972855892353323","0.9900990099009901","0","0.01","0.01","0.02"
"PMCH","ENSG00000183395","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PNMA6F","ENSG00000225110","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PNOC","ENSG00000168081","-0.28","0.7972855892353323","1","0","0","0","0.01"
"POC1B-AS1","ENSG00000270344","-0.28","0.7972855892353323","0.9913043478260871","0.14","0.06","0.15","0.06"
"POF1B","ENSG00000124429","-0.28","0.7972855892353323","1","0","0","0","0.01"
"POLHP1","ENSG00000232970","-0.28","0.7972855892353323","1","0","0","0","0.01"
"POLR2LP1","ENSG00000238211","-0.28","0.7972855892353323","1","0","0","0","0"
"POM121L8P","ENSG00000229266","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PPIAP1","ENSG00000215351","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PPIAP15","ENSG00000244196","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PPIAP3","ENSG00000235044","-0.28","0.7972855892353323","0.9903846153846154","0.03","0.03","0.04","0.05"
"PPIAP86","ENSG00000213873","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PPIAP89","ENSG00000223819","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PPM1E","ENSG00000175175","-0.28","0.7972855892353323","0.9814814814814815","0.06","0.09","0.08","0.06"
"PPP1R14BP5","ENSG00000213133","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PPP1R14D","ENSG00000166143","-0.28","0.7972855892353323","1","0","0","0","0"
"PPP6R2P1","ENSG00000233442","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRAMEF11","ENSG00000239810","-0.28","0.7972855892353323","1","0","0","0","0"
"PRAMEF7","ENSG00000204510","-0.28","0.7972855892353323","1","0","0","0","0"
"PRAMENP","ENSG00000197549","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRB2","ENSG00000121335","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRDM7","ENSG00000126856","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRELID3BP7","ENSG00000250711","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRLR","ENSG00000113494","-0.28","0.7972855892353323","0.891304347826087","1.46","0.94","1.76","1.13"
"PROK2","ENSG00000163421","-0.28","0.7972855892353323","1","0","0","0","0"
"PRRX2","ENSG00000167157","-0.28","0.7972855892353323","0.8692307692307693","52.11","17.2","60.1","21.87"
"PRSS3P1","ENSG00000250591","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRSS41","ENSG00000215148","-0.28","0.7972855892353323","1","0","0","0","0"
"PRSS45P","ENSG00000188086","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRSS54","ENSG00000103023","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRSS55","ENSG00000184647","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRTN3","ENSG00000196415","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PRXL2A","ENSG00000122378","-0.28","0.7972855892353323","0.9298245614035087","0.59","0.49","0.71","0.47"
"PSD2-AS1","ENSG00000249131","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PSMA8","ENSG00000154611","-0.28","0.7972855892353323","1","0","0","0","0"
"PSMB5","ENSG00000100804","-0.28","0.7972855892353323","0.9397349337334333","74.16","9.1","78.98","14.38"
"PSMC1P5","ENSG00000250273","-0.28","0.7972855892353323","1","0","0","0","0"
"PSME2P6","ENSG00000227462","-0.28","0.7972855892353323","0.9901960784313726","0.01","0.03","0.02","0.02"
"PTCSC2","ENSG00000236130","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PTF1A","ENSG00000168267","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PTH2","ENSG00000142538","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PTTG4P","ENSG00000258571","-0.28","0.7972855892353323","1","0","0","0","0.01"
"PUDPP1","ENSG00000234620","-0.28","0.7972855892353323","1","0","0","0","0"
"QRFP","ENSG00000188710","-0.28","0.7972855892353323","1","0","0","0","0.01"
"QRSL1P3","ENSG00000257957","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RAB42P1","ENSG00000230997","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RAD17P1","ENSG00000232400","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RANP2","ENSG00000232391","-0.28","0.7972855892353323","1","0","0","0","0"
"RAP2CP1","ENSG00000270938","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RAPGEF4-AS1","ENSG00000228016","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RASAL1","ENSG00000111344","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RASSF10","ENSG00000189431","-0.28","0.7972855892353323","1","0","0","0","0"
"RAX","ENSG00000134438","-0.28","0.7972855892353323","1","0","0","0","0"
"RBMS3-AS2","ENSG00000203506","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RBMX2P3","ENSG00000223575","-0.28","0.7972855892353323","1","0","0","0","0"
"RC3H1-IT1","ENSG00000236535","-0.28","0.7972855892353323","1","0","0","0","0"
"RCC2-AS1","ENSG00000227751","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RCC2P8","ENSG00000250185","-0.28","0.7972855892353323","1","0","0","0","0"
"RFPL3","ENSG00000128276","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RGL4","ENSG00000159496","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RGSL1","ENSG00000121446","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RIOX1","ENSG00000170468","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SKP184","ENSG00000199218","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SKP192","ENSG00000223223","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SKP22","ENSG00000201967","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SKP227","ENSG00000201315","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SKP40","ENSG00000253020","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SKP5","ENSG00000252854","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SKP50","ENSG00000201564","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SL134P","ENSG00000263360","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL153P","ENSG00000244748","-0.28","0.7972855892353323","1","0.01","0.01","0.01","0.02"
"RN7SL180P","ENSG00000242860","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL202P","ENSG00000266627","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL205P","ENSG00000241392","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL20P","ENSG00000242251","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL229P","ENSG00000242811","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL234P","ENSG00000241391","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SL242P","ENSG00000244389","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL273P","ENSG00000239953","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL274P","ENSG00000242430","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL30P","ENSG00000243845","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL316P","ENSG00000241631","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SL33P","ENSG00000243049","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL352P","ENSG00000243439","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SL378P","ENSG00000265684","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL385P","ENSG00000241333","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL487P","ENSG00000243871","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL497P","ENSG00000240847","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL498P","ENSG00000263755","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SL530P","ENSG00000239910","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL571P","ENSG00000243274","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL57P","ENSG00000242256","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL581P","ENSG00000242657","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL678P","ENSG00000263969","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL683P","ENSG00000242330","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL704P","ENSG00000241693","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SL73P","ENSG00000265882","-0.28","0.7972855892353323","1","0","0","0","0"
"RN7SL743P","ENSG00000243954","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL791P","ENSG00000241291","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL794P","ENSG00000240235","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL799P","ENSG00000244006","-0.28","0.7972855892353323","1","0","0.01","0","0.01"
"RN7SL810P","ENSG00000243035","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RN7SL850P","ENSG00000263955","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNA5SP161","ENSG00000200741","-0.28","0.7972855892353323","1","0","0","0","0"
"RNA5SP162","ENSG00000251823","-0.28","0.7972855892353323","1","0","0","0","0"
"RNA5SP18","ENSG00000212237","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNA5SP210","ENSG00000212336","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNA5SP248","ENSG00000202472","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNA5SP354","ENSG00000212549","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNA5SP445","ENSG00000251698","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNA5SP470","ENSG00000252272","-0.28","0.7972855892353323","1","0","0","0","0"
"RNA5SP511","ENSG00000222419","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNA5SP93","ENSG00000199395","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNASE10","ENSG00000182545","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNF113B","ENSG00000139797","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNF126P1","ENSG00000261192","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNF183","ENSG00000165188","-0.28","0.7972855892353323","1","0.01","0.01","0.01","0.02"
"RNF185-AS1","ENSG00000254835","-0.28","0.7972855892353323","1","0","0","0","0"
"RNFT1","ENSG00000189050","-0.28","0.7972855892353323","0.9695290858725762","6","0.59","6.22","0.8"
"RNU1-109P","ENSG00000206687","-0.28","0.7972855892353323","1","0","0","0","0"
"RNU1-27P","ENSG00000206596","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU1-28P","ENSG00000206588","-0.28","0.7972855892353323","0.9900990099009901","0","0.01","0.01","0.02"
"RNU1-3","ENSG00000207513","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU1-56P","ENSG00000212605","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU1-77P","ENSG00000212170","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU2-32P","ENSG00000223125","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU2-45P","ENSG00000251877","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU2-64P","ENSG00000223247","-0.28","0.7972855892353323","0.9900990099009901","0","0.01","0.01","0.05"
"RNU2-68P","ENSG00000222810","-0.28","0.7972855892353323","1","0","0","0","0"
"RNU4-47P","ENSG00000222808","-0.28","0.7972855892353323","1","0","0","0","0"
"RNU4-79P","ENSG00000199634","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU4ATAC11P","ENSG00000251748","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU4ATAC15P","ENSG00000252224","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU5E-3P","ENSG00000251722","-0.28","0.7972855892353323","1","0","0","0","0"
"RNU5E-8P","ENSG00000200372","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU6-1057P","ENSG00000252971","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU6-1086P","ENSG00000222862","-0.28","0.7972855892353323","1","0","0","0","0"
"RNU6-1123P","ENSG00000199217","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU6-1199P","ENSG00000223181","-0.28","0.7972855892353323","1","0","0","0","0"
"RNU6-11P","ENSG00000201104","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU6-1233P","ENSG00000199792","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU6-1284P","ENSG00000200571","-0.28","0.7972855892353323","1","0","0","0","0.01"
"RNU6-1309P","ENSG00000200175","-0.28","0.7972855892353323","1","0","0","0","0.01"
